WeekNumber,SalesDepotID,SalesChannelID,RouteID,ClientID,ProductID,Demand,NewClientName,NewProductName,pieces,weight,brand,Town,State
8,1111,1,1215,2263677,35651,4,Fresh Market,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2263677,41938,1,Fresh Market,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,693,4,Individual,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1109,1,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1125,5,Individual,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1146,1,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1150,4,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1212,1,Individual,rol canel,2.0,120.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1216,1,Individual,rol glass,2.0,135.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1230,1,Individual,panqu pas,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1232,1,Individual,panqu nuez,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1238,3,Individual,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1242,9,Individual,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1250,12,Individual,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1278,21,Individual,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1284,6,Individual,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,1309,1,Individual,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,2233,4,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,3631,1,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,35651,5,Individual,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,41843,4,Individual,lech nit,6.0,194.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,48417,3,Individual,bran frut fres,6.0,48.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2300240,48421,1,Individual,bran frut pin,6.0,48.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,1064,1,Small Franchise,panqu marmol,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,1216,1,Small Franchise,rol glass,2.0,135.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,1220,2,Small Franchise,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,1240,4,Small Franchise,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,1242,1,Small Franchise,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,1250,7,Small Franchise,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,1278,8,Small Franchise,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2304922,2233,1,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,1220,2,Individual,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,1238,2,Individual,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,1242,3,Individual,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,1250,8,Individual,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,1278,10,Individual,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,1284,9,Individual,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,1309,5,Individual,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457355,35651,6,Individual,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,972,1,Small Franchise,rol canel,6.0,365.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,1109,1,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,1125,4,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,1146,2,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,1150,1,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,1232,1,Small Franchise,panqu nuez,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,1250,6,Small Franchise,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,1278,10,Small Franchise,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,2233,5,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,31423,1,Small Franchise,don azuc tub,10.0,158.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2457834,35651,4,Small Franchise,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1064,1,Small Franchise,panqu marmol,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1109,4,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1125,5,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1129,4,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1146,1,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1150,2,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1160,2,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1212,1,Small Franchise,rol canel,2.0,120.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1230,2,Small Franchise,panqu pas,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1232,4,Small Franchise,panqu nuez,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1238,3,Small Franchise,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1240,5,Small Franchise,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1250,3,Small Franchise,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1278,5,Small Franchise,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1284,8,Small Franchise,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,1309,3,Small Franchise,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,2233,3,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,2665,6,Small Franchise,tost ondul tub,30.0,360.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,3144,2,Small Franchise,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,3631,2,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,31423,2,Small Franchise,don azuc tub,10.0,158.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,35651,5,Small Franchise,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,41938,1,Small Franchise,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,2491726,48417,3,Small Franchise,bran frut fres,6.0,48.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1216,2,NO IDENTIFICADO,rol glass,2.0,135.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1220,3,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1232,1,NO IDENTIFICADO,panqu nuez,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1240,5,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1242,5,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1250,6,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1278,10,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1284,10,NO IDENTIFICADO,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,1309,3,NO IDENTIFICADO,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,31423,2,NO IDENTIFICADO,don azuc tub,10.0,158.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,32819,2,NO IDENTIFICADO,chocodonit,6.0,102.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,35651,8,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4207514,41938,2,NO IDENTIFICADO,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210292,1309,2,NO IDENTIFICADO,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1064,2,NO IDENTIFICADO,panqu marmol,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1109,6,NO IDENTIFICADO,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1125,4,NO IDENTIFICADO,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1129,4,NO IDENTIFICADO,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1146,2,NO IDENTIFICADO,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1182,5,NO IDENTIFICADO,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1216,2,NO IDENTIFICADO,rol glass,2.0,135.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1220,4,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1230,1,NO IDENTIFICADO,panqu pas,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1232,2,NO IDENTIFICADO,panqu nuez,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1238,6,NO IDENTIFICADO,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1240,5,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1250,12,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1278,10,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1284,11,NO IDENTIFICADO,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,1309,4,NO IDENTIFICADO,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,2233,4,NO IDENTIFICADO,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,2665,4,NO IDENTIFICADO,tost ondul tub,30.0,360.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,3631,1,NO IDENTIFICADO,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,31690,1,NO IDENTIFICADO,tost integral,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,32322,3,NO IDENTIFICADO,tortill hna rb,10.0,260.0,dh,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,35651,6,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,35727,3,NO IDENTIFICADO,tortillin,6.0,328.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,41938,2,NO IDENTIFICADO,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4210862,48077,1,NO IDENTIFICADO,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1109,1,NO IDENTIFICADO,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1125,2,NO IDENTIFICADO,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1146,2,NO IDENTIFICADO,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1212,6,NO IDENTIFICADO,rol canel,2.0,120.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1216,1,NO IDENTIFICADO,rol glass,2.0,135.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1220,2,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1230,2,NO IDENTIFICADO,panqu pas,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1238,2,NO IDENTIFICADO,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1240,2,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1242,3,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1250,2,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,1284,5,NO IDENTIFICADO,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,2233,1,NO IDENTIFICADO,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,3631,2,NO IDENTIFICADO,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,31423,4,NO IDENTIFICADO,don azuc tub,10.0,158.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,32819,2,NO IDENTIFICADO,chocodonit,6.0,102.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4243092,35651,17,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,693,3,NO IDENTIFICADO,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,972,2,NO IDENTIFICADO,rol canel,6.0,365.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1125,1,NO IDENTIFICADO,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1182,1,NO IDENTIFICADO,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1216,2,NO IDENTIFICADO,rol glass,2.0,135.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1220,5,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1230,1,NO IDENTIFICADO,panqu pas,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1238,5,NO IDENTIFICADO,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1240,6,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1242,7,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1250,12,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1278,4,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1284,1,NO IDENTIFICADO,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,1309,2,NO IDENTIFICADO,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,3270,2,NO IDENTIFICADO,conch vainill,2.0,120.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,31423,4,NO IDENTIFICADO,don azuc tub,10.0,158.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,32802,2,NO IDENTIFICADO,tortill maiz,6.0,800.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,35651,27,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4291991,41938,1,NO IDENTIFICADO,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,693,2,NO IDENTIFICADO,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,1109,1,NO IDENTIFICADO,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,1150,1,NO IDENTIFICADO,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,1232,1,NO IDENTIFICADO,panqu nuez,6.0,255.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,1240,3,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,1250,4,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,1278,8,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,1284,8,NO IDENTIFICADO,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,35651,4,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4309305,46772,7,NO IDENTIFICADO,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4319443,46772,5,NO IDENTIFICADO,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,1220,2,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,1240,5,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,1242,2,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,1250,8,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,1278,8,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,1284,7,NO IDENTIFICADO,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,1309,2,NO IDENTIFICADO,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,35651,8,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4364060,41938,2,NO IDENTIFICADO,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,1212,1,NO IDENTIFICADO,rol canel,2.0,120.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,1238,1,NO IDENTIFICADO,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,1240,3,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,1242,2,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,1250,7,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,1278,8,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,1309,1,NO IDENTIFICADO,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,35651,13,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4395911,41938,3,NO IDENTIFICADO,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1109,6,NO IDENTIFICADO,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1125,8,NO IDENTIFICADO,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1129,3,NO IDENTIFICADO,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1146,2,NO IDENTIFICADO,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1150,1,NO IDENTIFICADO,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1160,7,NO IDENTIFICADO,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1182,6,NO IDENTIFICADO,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1220,1,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1240,3,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1242,1,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1278,4,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,1309,2,NO IDENTIFICADO,bimbunuel,4.0,66.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,2233,6,NO IDENTIFICADO,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,3631,4,NO IDENTIFICADO,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,4910,6,NO IDENTIFICADO,empaniz crujient,6.0,175.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,35651,2,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,41938,1,NO IDENTIFICADO,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4420678,46772,30,NO IDENTIFICADO,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1125,3,NO IDENTIFICADO,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1146,1,NO IDENTIFICADO,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1212,1,NO IDENTIFICADO,rol canel,2.0,120.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1220,3,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1238,4,NO IDENTIFICADO,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1240,11,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1242,4,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1250,13,NO IDENTIFICADO,don azuc,4.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1278,11,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,1284,19,NO IDENTIFICADO,reban,2.0,55.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,2233,2,NO IDENTIFICADO,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,35651,9,NO IDENTIFICADO,madalen,3.0,93.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,41938,10,NO IDENTIFICADO,mantec nuez,6.0,123.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4421527,46772,2,NO IDENTIFICADO,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1109,1,NO IDENTIFICADO,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1146,1,NO IDENTIFICADO,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1150,1,NO IDENTIFICADO,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1220,2,NO IDENTIFICADO,colchon,6.0,130.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1238,2,NO IDENTIFICADO,panquecit got choc,2.0,140.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1240,3,NO IDENTIFICADO,mantec vainill,4.0,125.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1242,2,NO IDENTIFICADO,donit espolvor,6.0,105.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,1278,6,NO IDENTIFICADO,nit,1.0,62.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1215,4461542,2233,1,NO IDENTIFICADO,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
